code,pubDate,statDate,NRTurnRatio,NRTurnDays,INVTurnRatio,INVTurnDays,CATurnRatio,AssetTurnRatio
sz.002183,2024-04-12,2023-12-31,5.965923,60.342716,12.658443,28.439613,2.250761,1.778849
sz.002184,2024-04-27,2023-12-31,3.542465,101.624165,3.492063,103.089831,1.143122,0.931294
sz.002185,2024-04-02,2023-12-31,6.009911,59.901057,4.694242,76.690384,1.073763,0.349125
sz.002186,2024-04-16,2023-12-31,27.257891,13.207185,14.708057,24.476309,4.294143,0.947198
sz.002187,2024-03-23,2023-12-31,103.089017,3.492128,13.353472,26.959224,1.427223,0.573718
sz.002188,2024-03-13,2023-12-31,5.689869,63.270355,275.679320,1.305865,1.340991,1.185269
sz.002189,2024-04-26,2023-12-31,2.047343,175.837648,5.131102,70.160394,0.990662,0.642119
sz.002190,2024-03-19,2023-12-31,3.506420,102.668825,3.314321,108.620221,1.245260,0.411492
sz.002191,2024-04-20,2023-12-31,3.738646,96.291536,3.333399,107.997840,0.985928,0.418173
sz.002192,2024-04-18,2023-12-31,4.980651,72.279713,4.285240,84.010081,0.538973,0.293395
sz.002193,2024-04-30,2023-12-31,1.174197,306.592376,0.722003,498.614958,0.398254,0.109032
sz.002194,2024-03-30,2023-12-31,3.740061,96.255113,3.651177,98.597721,0.677590,0.486442
sz.002195,2024-04-18,2023-12-31,3.075650,117.048432,33.671301,10.691598,0.070935,0.056632
sz.002196,2024-04-30,2023-12-31,2.493181,144.393836,5.539994,64.981949,1.189157,0.631811
sz.002197,2024-04-30,2023-12-31,1.491665,241.341047,7.859091,45.806772,0.805998,0.207688
sz.002198,2024-04-27,2023-12-31,3.423904,105.143148,2.223246,161.928751,0.937465,0.629476
sz.002199,2024-04-18,2023-12-31,2.571067,140.019683,2.178738,165.236150,0.842352,0.324070
sz.002200,2024-04-26,2023-12-31,2.357742,152.688475,1.069948,336.480045,0.485615,0.200333
sz.002201,2024-04-23,2023-12-31,3.413676,105.458153,2.450277,146.920785,1.298901,0.647448
sz.002202,2024-03-29,2023-12-31,2.024996,177.778122,2.905225,123.915737,0.799624,0.360001
sz.002203,2024-04-30,2023-12-31,14.496367,24.833808,10.416329,34.561217,3.552627,2.050287
sz.002204,2024-04-19,2023-12-31,1.727931,208.341647,1.370736,262.639527,0.658440,0.522369
sz.002205,2024-04-27,2023-12-31,0.543265,662.659860,1.374101,261.989666,0.303935,0.085921
sz.002206,2024-04-15,2023-12-31,6.426585,56.017307,4.464448,80.637936,1.526317,0.763686
sz.002207,2024-04-26,2023-12-31,2.276797,158.116851,7.393052,48.694053,1.431186,0.843722
sz.002208,2024-04-25,2023-12-31,27.961762,12.874725,0.265092,1357.978121,0.234186,0.222973
sz.002209,2024-04-12,2023-12-31,4.021767,89.512897,1.404438,256.337226,0.925580,0.680612
sz.002210,2024-04-27,2023-12-31,1.526353,235.856376,11.122427,32.367115,0.874716,0.272081
sz.002211,2024-04-27,2023-12-31,8.927545,40.324638,12.499158,28.801843,1.008555,0.717480
sz.002212,2024-04-20,2023-12-31,1.201880,299.530769,2.093705,171.944405,0.667367,0.269243
sz.002213,2024-04-12,2023-12-31,13.670615,26.333855,7.477538,48.144433,1.335527,0.954769
sz.002214,2024-04-27,2023-12-31,0.320808,1122.166492,0.276799,1300.578035,0.136491,0.097124
sz.002215,2024-04-27,2023-12-31,6.009437,59.905777,2.614402,137.698898,0.962977,0.398766
sz.002216,2024-04-26,2023-12-31,16.786778,21.445449,4.502896,79.948478,1.715272,0.937522
sz.002217,2024-04-30,2023-12-31,2.393456,150.410128,1.580714,227.747201,0.580032,0.299741
sz.002218,2024-04-25,2023-12-31,1.026955,350.550829,1.743398,206.493060,0.393217,0.163362
sz.002219,2024-04-18,2023-12-31,3.981703,90.413583,13.110746,27.458488,1.913211,0.612589
sz.002221,2024-04-18,2023-12-31,4.777997,75.345375,6.480007,55.555556,1.429986,0.650741
sz.002222,2024-04-20,2023-12-31,2.322329,155.016825,1.592526,226.059655,0.810743,0.467223
sz.002223,2024-04-27,2023-12-31,14.560556,24.724330,2.637523,136.492891,0.827875,0.513268
sz.002224,2024-04-30,2023-12-31,8.810130,40.862055,2.957227,121.736778,0.598582,0.298306
sz.002225,2024-03-30,2023-12-31,2.608595,138.005347,2.189677,164.406083,1.051887,0.695164
sz.002226,2024-03-23,2023-12-31,2.735271,131.614020,11.776629,30.569095,1.213845,0.544440
sz.002227,2024-04-16,2023-12-31,2.688611,133.898148,1.334681,269.723533,0.593949,0.229106
sz.002228,2024-04-20,2023-12-31,3.852635,93.442530,9.223303,39.031583,2.382302,1.456000
sz.002229,2024-04-30,2023-12-31,3.095590,116.294487,2.817609,127.768313,0.406557,0.223818
sz.002230,2024-04-23,2023-12-31,1.710815,210.425979,3.168407,113.622017,0.959550,0.555956
sz.002231,2024-04-26,2023-12-31,1.733649,207.654537,1.343076,268.036632,0.463704,0.419853
sz.002232,2024-04-13,2023-12-31,1.898564,189.616973,4.306688,83.590684,0.704585,0.564824
sz.002233,2024-03-15,2023-12-31,152.027700,2.367990,6.627621,54.318305,0.868595,0.420505
sz.002234,2024-03-19,2023-12-31,29.050073,12.392396,3.568092,100.894033,1.394320,0.538086
sz.002235,2024-04-30,2023-12-31,2.872563,125.323636,9.258914,38.881509,0.382828,0.299811
sz.002236,2024-04-16,2023-12-31,1.930740,186.456964,2.908641,123.770886,0.849733,0.649990
sz.002237,2024-03-27,2023-12-31,8590.004821,0.041909,6.967404,51.669202,4.416650,3.139551
sz.002238,2024-04-02,2023-12-31,7.251788,49.642926,4.831719,74.507937,0.956344,0.352213
sz.002239,2024-04-26,2023-12-31,2.717663,132.466777,2.880810,124.965287,0.906765,0.549524
sz.002240,2024-03-28,2023-12-31,8.689237,41.430564,2.452820,146.771037,0.771648,0.405838
sz.002241,2024-03-28,2023-12-31,7.305527,49.277756,6.378230,56.442256,2.303017,1.306300
sz.002242,2024-03-29,2023-12-31,4.534934,79.383740,11.507237,31.284761,1.820077,1.309034
sz.002243,2024-03-27,2023-12-31,2.436696,147.741017,0.509896,706.020788,0.367892,0.165048
sz.002244,2024-04-27,2023-12-31,154.071726,2.336574,0.328405,1096.224117,0.277035,0.248822
sz.002245,2024-04-03,2023-12-31,3.982766,90.389443,2.660561,135.307825,0.937981,0.467605
sz.002246,2024-04-27,2023-12-31,2.544727,141.468999,3.418102,105.321670,0.683790,0.464701
sz.002247,2024-04-20,2023-12-31,10.252855,35.112171,6.798390,52.953636,1.366437,0.855480
sz.002248,2024-04-25,2023-12-31,3.016547,119.341765,0.851420,422.832981,0.650212,0.510720
sz.002249,2024-04-23,2023-12-31,3.403158,105.784108,3.952471,91.081594,1.150136,0.722312
sz.002250,2024-04-27,2023-12-31,4.990656,72.134809,1.851496,194.436943,1.115856,0.445582
sz.002251,2024-04-30,2023-12-31,22.566824,15.952621,4.525815,79.543948,1.324229,0.119164
sz.002252,2024-04-29,2023-12-31,12.364192,29.116339,1.359709,264.764286,0.928821,0.255311
sz.002253,2024-03-29,2023-12-31,1.025562,351.027123,0.990374,363.489499,0.322670,0.108376
sz.002254,2024-04-29,2023-12-31,4.126336,87.244466,3.079993,116.883117,0.814218,0.331896
sz.002255,2024-03-20,2023-12-31,2.755589,130.643570,1.246086,288.901372,0.652089,0.449399
sz.002256,2024-04-30,2023-12-31,1.786185,201.546893,13.756349,26.169828,0.471323,0.175114
sz.002258,2024-03-23,2023-12-31,5.183191,69.455278,3.609774,99.728517,1.520987,0.566927
sz.002259,2024-04-09,2023-12-31,85.654187,4.202947,32.376932,11.119039,2.868634,0.835632
sz.002261,2024-04-26,2023-12-31,4.020463,89.541926,2.738026,131.482834,0.883047,0.645016
sz.002262,2024-03-30,2023-12-31,5.433900,66.250756,2.036976,176.730486,1.017975,0.730127
sz.002263,2024-03-15,2023-12-31,11.737491,30.670951,4.121238,87.353198,0.804010,0.440365
sz.002264,2024-04-13,2023-12-31,5.017577,71.747779,2.674458,134.604599,1.109067,1.002979
sz.002265,2024-04-18,2023-12-31,4.870720,73.911039,4.123085,87.312944,0.942706,0.572681
sz.002266,2024-04-27,2023-12-31,39.852408,9.033331,1.897640,189.713322,1.295996,0.808954
sz.002267,2024-04-23,2023-12-31,35.609375,10.109697,27.711885,12.990809,4.354848,0.585331
sz.002268,2024-04-26,2023-12-31,1.876632,191.833010,2.302053,156.378958,0.548563,0.404484
sz.002269,2024-04-30,2023-12-31,4.614555,78.014028,1.356656,265.349746,0.896885,0.416947
sz.002270,2024-04-11,2023-12-31,2.711954,132.745623,2.479446,145.196418,0.668069,0.437349
sz.002271,2024-04-19,2023-12-31,3.043119,118.299687,5.020272,71.708862,1.011084,0.645289
sz.002272,2024-04-30,2023-12-31,1.471399,244.665043,2.925404,123.060094,0.806466,0.508019
sz.002273,2024-03-22,2023-12-31,5.206573,69.143368,5.164137,69.712051,1.119656,0.471474
sz.002274,2024-04-26,2023-12-31,7.432416,48.436468,9.117269,39.485374,2.415053,0.987138
sz.002275,2024-04-26,2023-12-31,28.711785,12.538406,2.341602,153.741032,0.966652,0.549705
sz.002276,2024-04-10,2023-12-31,3.214699,111.985604,10.368627,34.720213,1.462495,1.145963
sz.002277,2024-04-30,2023-12-31,51.033449,7.054197,0.185423,1941.747573,0.389852,0.090303
sz.002278,2024-04-27,2023-12-31,1.198167,300.458895,1.249944,288.023042,0.563169,0.410930
sz.002279,2024-04-26,2023-12-31,5.643468,63.790559,30.246025,11.902400,1.731143,1.191756
sz.002280,2024-04-30,2023-12-31,14.958682,24.066292,9.988768,36.040365,2.669874,1.242827
sz.002281,2024-04-26,2023-12-31,2.725187,132.101037,2.224138,161.863226,0.747341,0.552722
sz.002282,2024-03-19,2023-12-31,3.449463,104.364077,2.822364,127.551020,0.913992,0.412628
sz.002283,2024-03-20,2023-12-31,2.152355,167.258645,2.093152,171.985477,0.886266,0.490088
sz.002284,2024-04-18,2023-12-31,5.188349,69.386232,4.087454,88.073394,0.901471,0.607651
sz.002285,2024-03-30,2023-12-31,3.357432,107.224804,25.476547,14.130669,0.842242,0.555959
sz.002286,2024-02-07,2023-12-31,10.893743,33.046493,7.555324,47.648670,2.833242,0.891051
sz.002287,2024-04-19,2023-12-31,22.921347,15.705883,2.276007,158.172232,0.640433,0.335680
sz.002288,2024-04-30,2023-12-31,1.922475,187.258606,1.894842,189.993667,0.561656,0.243019
sz.002289,2024-04-29,2023-12-31,4.401635,81.787798,7.285375,49.413896,0.931377,0.512106
sz.002290,2024-03-20,2023-12-31,4.932993,72.978007,5.499652,65.458116,1.789512,1.420578
sz.002291,2024-04-30,2023-12-31,4.284364,84.026474,8.170016,44.063647,1.407753,0.704211
sz.002292,2024-04-30,2023-12-31,6.962818,51.703204,2.337394,154.017284,1.404407,0.520969
sz.002293,2024-04-27,2023-12-31,10.098169,35.650026,1.880702,191.418089,1.229101,0.771110
sz.002294,2024-03-26,2023-12-31,6.957720,51.741089,2.044779,176.056338,0.838753,0.351439
sz.002295,2024-04-27,2023-12-31,3.352457,107.383941,11.168513,32.233514,1.563387,1.249812
sz.002296,2024-04-19,2023-12-31,1.380809,260.716709,0.821246,438.382854,0.493478,0.290780
sz.002297,2024-04-03,2023-12-31,1.624427,221.616574,0.853064,421.990388,0.403042,0.213197
sz.002298,2024-04-26,2023-12-31,1.435177,250.840181,1.468931,245.081353,0.560541,0.313821
sz.002299,2024-03-28,2023-12-31,20.253595,17.774622,4.946213,72.783147,2.890755,0.892194
sz.002300,2024-04-11,2023-12-31,7.179442,50.143175,14.540085,24.759114,3.773090,2.320617
sz.002301,2024-04-23,2023-12-31,3.714330,96.921912,39.413364,9.133949,1.630511,1.383123
sz.002302,2024-04-03,2023-12-31,1.014352,354.906238,54.563471,6.597817,0.799681,0.675360
sz.002303,2024-04-12,2023-12-31,2.960610,121.596562,6.728129,53.506934,0.960053,0.463966
sz.002304,2024-04-27,2023-12-31,60.166509,5.983395,0.447081,805.188996,0.636757,0.480939
sz.002305,2024-04-25,2023-12-31,3.778921,95.265286,0.122180,2945.990180,0.055198,0.036892
sz.002306,2024-04-30,2023-12-31,12.760944,28.211079,609.365635,0.590778,1.326494,0.435082
sz.002307,2024-04-20,2023-12-31,3.767424,95.556012,1.578443,228.079067,0.598633,0.161049
sz.002309,2024-04-24,2023-12-31,2.917648,123.387065,3.684269,97.711913,1.005945,0.469330
sz.002310,2024-04-27,2023-12-31,0.080460,4474.259863,0.215791,1668.211307,0.028433,0.014791
sz.002311,2024-04-23,2023-12-31,57.655791,6.243952,9.421646,38.210070,5.513227,2.609829
sz.002312,2024-04-23,2023-12-31,29.564938,12.176586,5.706622,63.084849,1.501049,0.475724
sz.002313,2024-03-29,2023-12-31,2.133547,168.733079,2.826167,127.379520,0.995257,0.663909
sz.002314,2024-03-30,2023-12-31,14.585562,24.681942,0.395090,911.161731,0.318177,0.169646
sz.002315,2024-02-23,2023-12-31,50.975504,7.062216,33.986399,10.592472,0.711934,0.408992
sz.002316,2024-04-30,2023-12-31,2.077146,173.314767,2.700750,133.298774,0.858436,0.714719
sz.002317,2024-04-23,2023-12-31,2.393005,150.438459,2.158622,166.774761,0.725640,0.426776
sz.002318,2024-04-30,2023-12-31,6.533859,55.097608,2.848422,126.386743,1.217358,0.748771
sz.002319,2024-04-27,2023-12-31,1.827942,196.942751,6.693385,53.784325,1.417499,0.622714
sz.002320,2024-03-30,2023-12-31,99.619173,3.613762,37.554747,9.586017,2.026047,0.511523
sz.002321,2024-04-20,2023-12-31,7.625373,47.210803,4.963892,72.523621,2.057266,1.028039
sz.002322,2024-04-12,2023-12-31,2.425599,148.416952,2.015537,178.615728,0.731359,0.303883
sz.002323,2024-03-30,2023-12-31,3.183310,113.089832,1.635563,220.102715,0.783232,0.636160
sz.002324,2024-04-19,2023-12-31,2.551640,141.085746,4.050851,88.869140,1.296575,0.849054
sz.002325,2024-04-30,2023-12-31,0.298026,1207.948531,0.271270,1326.944342,0.128328,0.097437
sz.002326,2024-04-26,2023-12-31,3.820428,94.230279,2.749430,130.937659,0.999024,0.362764
sz.002327,2024-04-26,2023-12-31,9.407508,38.267308,1.840257,195.620279,1.035445,0.629992
sz.002328,2024-04-25,2023-12-31,7.468366,48.203312,6.061685,59.389280,1.667265,0.985074
sz.002329,2024-04-26,2023-12-31,5.212083,69.070272,6.302270,57.122003,1.226921,0.520642
sz.002330,2024-04-24,2023-12-31,21.070806,17.085250,6.999491,51.432245,1.671006,0.907070
sz.002331,2024-04-27,2023-12-31,1.254747,286.910524,1.584908,227.143668,0.459574,0.364295
sz.002332,2024-04-25,2023-12-31,7.436918,48.407150,2.143094,167.980962,1.206707,0.600600
sz.002333,2024-04-26,2023-12-31,1.653781,217.682943,3.524690,102.136352,0.858232,0.544326
sz.002334,2024-04-09,2023-12-31,3.041922,118.346211,3.700666,97.278893,1.256012,0.911318
sz.002335,2024-04-26,2023-12-31,3.248890,110.807064,5.715607,62.985513,1.543773,0.745319
sz.002336,2024-04-19,2023-12-31,329.130600,1.093791,3.468908,103.779296,2.447309,0.651295
sz.002337,2024-04-25,2023-12-31,1.581983,227.562520,0.842513,427.299703,0.421307,0.360391
sz.002338,2024-04-26,2023-12-31,2.734262,131.662589,1.189447,302.673617,0.715808,0.376590
sz.002339,2024-04-26,2023-12-31,1.692917,212.650763,2.291654,157.088624,0.750312,0.589997
sz.002340,2024-04-27,2023-12-31,4.529616,79.476943,3.357562,107.219442,1.309544,0.631005
sz.002341,2024-04-30,2023-12-31,3.674324,97.977196,2.016082,178.562571,0.812470,0.152613
sz.002342,2024-04-27,2023-12-31,1.817541,198.069781,2.816439,127.822752,0.838912,0.502959
sz.002343,2024-04-19,2023-12-31,2.099591,171.462006,0.656078,548.696845,0.381911,0.319133
sz.002344,2024-04-03,2023-12-31,22.014049,16.353194,0.854262,421.397635,0.366289,0.096489
sz.002345,2024-04-27,2023-12-31,21.358867,16.854827,1.629498,220.926665,1.480360,1.045093
sz.002346,2024-04-26,2023-12-31,1.858217,193.734143,5.202765,69.193511,1.172557,0.265134
sz.002347,2024-04-26,2023-12-31,1.274020,282.570142,1.900858,189.383976,0.581129,0.440867
sz.002348,2024-04-26,2023-12-31,1.772696,203.080498,3.509458,102.578715,1.146417,0.343142
sz.002349,2024-04-19,2023-12-31,5.591863,64.379259,2.591545,138.915686,0.813896,0.485572
sz.002350,2024-04-17,2023-12-31,2.697706,133.446712,3.045075,118.222718,1.074052,0.638748
sz.002351,2024-04-26,2023-12-31,13.703704,26.270269,3.335812,107.920139,1.066674,0.876457
sz.002352,2024-03-27,2023-12-31,10.102580,35.634461,59.719744,6.028162,2.844913,1.179054
sz.002353,2024-04-03,2023-12-31,1.804409,199.511327,1.701187,211.615330,0.625818,0.456116
sz.002354,2024-04-25,2023-12-31,4.936321,72.928810,62.232947,5.784722,2.140090,0.735851
sz.002355,2024-04-30,2023-12-31,4.834355,74.467014,1.697504,212.076583,1.060431,0.334738
sz.002356,2024-03-29,2023-12-31,6.216135,57.913800,1.228966,292.921074,0.230472,0.200553
sz.002357,2024-04-26,2023-12-31,7.475598,48.156683,578.670121,0.622116,2.442572,0.310941
sz.002358,2024-04-26,2023-12-31,0.925441,389.003757,3.660776,98.339161,0.689815,0.417880
sz.002360,2024-04-16,2023-12-31,6.219526,57.882226,12.595559,28.581409,1.084443,0.279315
sz.002361,2024-04-27,2023-12-31,1.966775,183.040758,5.764872,62.446877,0.911402,0.551726
sz.002362,2024-03-30,2023-12-31,8.438483,42.661695,1.925352,186.974135,0.932856,0.740759
sz.002363,2024-04-29,2023-12-31,4.859710,74.078489,2.831836,127.127622,0.923926,0.637500
sz.002364,2024-04-27,2023-12-31,1.593256,225.952358,1.788827,201.252236,0.666873,0.473088
sz.002365,2024-04-19,2023-12-31,5.496331,65.498239,6.571598,54.781180,0.807733,0.407808
sz.002366,2024-04-25,2023-12-31,1.667047,215.950719,0.630675,570.794355,0.149582,0.087123
sz.002367,2024-03-28,2023-12-31,3.618346,99.492975,2.721358,132.284853,0.971117,0.711638
sz.002368,2024-04-18,2023-12-31,1.860705,193.475087,1.569933,229.313969,0.742981,0.573652
sz.002369,2024-04-23,2023-12-31,3.616365,99.547462,13.465809,26.734394,1.702843,0.586563
sz.002370,2024-03-30,2023-12-31,4.990753,72.133397,3.093426,116.376802,0.429223,0.284893
sz.002371,2024-04-30,2023-12-31,4.877790,73.803917,0.846984,425.029516,0.636814,0.459147
sz.002372,2024-04-09,2023-12-31,12.806077,28.111653,3.724643,96.654674,1.278062,0.896429
sz.002373,2024-04-18,2023-12-31,2.046385,175.919994,2.115598,170.164492,0.683677,0.398974
sz.002374,2024-04-20,2023-12-31,0.448129,803.339704,1.679115,214.400572,0.305205,0.187260
sz.002375,2024-04-30,2023-12-31,3.183484,113.083656,1.071058,336.103072,0.676968,0.557142
sz.002376,2024-04-27,2023-12-31,3.256937,110.533313,1.912154,188.264826,0.866626,0.388637
sz.002377,2024-04-27,2023-12-31,1.488541,241.847547,7.150548,50.346130,0.883118,0.591548
sz.002378,2024-04-23,2023-12-31,10.877743,33.095099,1.989755,180.922706,1.267265,0.703488
sz.002379,2024-03-22,2023-12-31,10.651733,33.797316,4.718935,76.288966,1.832639,0.963636
sz.002380,2024-04-26,2023-12-31,1.755615,205.056315,1.293709,278.271624,0.584670,0.454922
sz.002381,2024-03-28,2023-12-31,3.696356,97.393207,3.860087,93.261833,1.158741,0.714418
sz.002382,2024-04-27,2023-12-31,6.089196,59.121106,4.383973,82.116788,1.202851,0.312773
sz.002383,2024-04-12,2023-12-31,2.507722,143.556561,2.059205,174.825175,0.713001,0.433002
sz.002384,2024-04-18,2023-12-31,4.556269,79.012009,4.581463,78.576885,1.505000,0.792697
sz.002385,2024-04-26,2023-12-31,30.848504,11.669934,6.870499,52.397933,2.843466,1.095498
sz.002386,2024-04-29,2023-12-31,89.645859,4.015802,18.663851,19.288573,3.418941,1.089255
sz.002387,2024-04-30,2023-12-31,3.075279,117.062535,12.062531,29.844560,0.564721,0.149797
sz.002388,2024-04-30,2023-12-31,2.767495,130.081519,7.324524,49.150113,1.069086,0.775732
sz.002389,2024-03-30,2023-12-31,1.265933,284.375157,2.261058,159.214542,0.486131,0.279817
sz.002390,2024-04-16,2023-12-31,2.158513,166.781486,5.146076,69.955889,1.151900,0.678729
sz.002391,2024-04-18,2023-12-31,6.559264,54.884206,2.022799,177.971129,1.123362,0.465649
sz.002392,2024-04-30,2023-12-31,2.196773,163.876775,3.758806,95.775247,0.917994,0.697613
sz.002393,2024-03-22,2023-12-31,6.764918,53.215720,2.493942,144.352219,0.423602,0.208286
sz.002394,2024-04-30,2023-12-31,5.913119,60.881572,3.522152,102.208847,1.201339,0.703812
sz.002395,2024-04-16,2023-12-31,4.696988,76.644859,4.864727,74.002508,1.503557,0.700995
sz.002396,2024-03-29,2023-12-31,7.720276,46.630460,2.227382,161.623417,1.404216,1.065941
sz.002397,2024-04-29,2023-12-31,14.138794,25.461860,2.233410,161.189218,1.905481,0.798053
sz.002398,2024-04-16,2023-12-31,0.940173,382.908232,18.015943,19.982349,0.647166,0.475195
sz.002399,2024-03-29,2023-12-31,3.794806,94.866508,0.538902,668.027463,0.473661,0.272159
sz.002400,2024-03-28,2023-12-31,3.905461,92.178614,4765.888742,0.075537,2.322030,1.673142
sz.002401,2024-04-03,2023-12-31,32.126048,11.205860,1.774158,202.908353,0.676740,0.570826
sz.002402,2024-03-30,2023-12-31,3.779096,95.260881,2.869311,125.466142,1.295998,0.813576
sz.002403,2024-04-29,2023-12-31,3.358345,107.195651,2.262103,159.144158,1.223835,0.495921
sz.002404,2024-04-10,2023-12-31,9.075207,39.668516,6.133740,58.692143,1.686211,1.225432
sz.002405,2024-04-30,2023-12-31,2.735484,131.603757,2.551448,141.099004,0.524382,0.236318
sz.002406,2024-03-26,2023-12-31,1.867753,192.745012,2.103515,171.143333,0.460650,0.279145
sz.002407,2024-03-29,2023-12-31,6.234685,57.741489,5.723137,62.902972,1.142693,0.581805
sz.002408,2024-04-27,2023-12-31,8.932075,40.304185,15.257077,23.595572,3.252514,0.965191
sz.002409,2024-04-26,2023-12-31,4.620956,77.905957,2.284382,157.590615,0.869814,0.408243
sz.002410,2024-03-26,2023-12-31,6.875499,52.359836,12.457782,28.897558,1.235748,0.590723
sz.002411,2024-04-29,2023-12-31,2.451486,146.849724,7.235589,49.753994,0.939573,0.313010
sz.002412,2024-04-27,2023-12-31,3.298930,109.126308,1.071269,336.040325,1.084920,0.412985
sz.002413,2024-04-23,2023-12-31,0.945396,380.792650,0.955442,376.805526,0.414413,0.234559
sz.002414,2024-04-16,2023-12-31,1.364162,263.898237,0.756753,475.687104,0.417161,0.275844
sz.002415,2024-04-20,2023-12-31,2.522032,142.742057,2.392078,150.495381,0.846592,0.692339
sz.002416,2024-04-26,2023-12-31,55.684299,6.465018,22.306210,16.139011,8.130125,6.852494
sz.002417,2024-04-03,2023-12-31,1.138986,316.070613,0.472433,762.066046,0.178519,0.155599
sz.002418,2024-04-26,2023-12-31,3.023367,119.072541,4.201112,85.691843,1.303431,0.788232
sz.002419,2024-03-15,2023-12-31,66.913667,5.380067,8.422335,42.743669,1.281761,0.410121
sz.002420,2024-03-15,2023-12-31,2.959143,121.656830,8.044363,44.751628,1.636723,1.033836
sz.002421,2024-04-30,2023-12-31,2.892449,124.461986,1.605335,224.257148,0.753133,0.407195
sz.002422,2024-04-25,2023-12-31,4.139633,86.964224,2.903219,124.001102,1.229768,0.607990
sz.002423,2024-04-26,2023-12-31,9.990404,36.034578,33.642741,10.700687,0.366417,0.184076
sz.002424,2024-04-30,2023-12-31,2.611398,137.857198,1.936261,185.921603,1.088340,0.598586
sz.002425,2024-04-30,2023-12-31,1.086498,331.339747,,,0.420665,0.094007
sz.002426,2024-04-26,2023-12-31,2.914596,123.516242,4.000837,89.982004,0.967363,0.429900
sz.002427,2024-04-27,2023-12-31,4.191915,85.879602,9.732598,36.989088,1.927703,1.035625
sz.002428,2024-03-29,2023-12-31,2.685625,134.047031,1.236020,291.262136,0.800824,0.269209
sz.002429,2024-04-13,2023-12-31,3.667041,98.171792,5.674878,63.437241,1.139122,0.656086
