code,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sh.603004,2024-04-26,2023-12-31,0.126671,1.181544,0.456719,1.001332,0.234424,0.826355,1.011878,0.280354
sh.603005,2024-04-20,2023-12-31,0.037176,1.165525,0.194080,0.962337,0.170778,0.969844,1.375166,0.128049
sh.603006,2024-04-26,2023-12-31,0.073130,1.575991,0.500355,1.062172,0.087311,0.744238,1.074101,0.109223
sh.603007,2024-04-30,2023-12-31,-0.603885,7.911747,0.066579,0.935095,-1.225998,0.963836,1.367752,-0.929992
sh.603008,2024-04-26,2023-12-31,0.119204,2.494237,0.967079,0.957793,0.051597,0.806205,0.932434,0.068637
sh.603009,2024-04-03,2023-12-31,0.032065,2.075559,0.571294,1.030461,0.026242,0.890608,0.587542,0.050151
sh.603010,2024-03-26,2023-12-31,0.045534,1.528091,0.462160,1.063336,0.060635,0.849514,1.087492,0.065633
sh.603011,2024-04-24,2023-12-31,0.007548,1.887234,0.424690,1.076930,0.008745,0.245110,0.686187,0.051993
sh.603012,2024-04-26,2023-12-31,0.117392,1.882928,0.412313,1.065767,0.141879,0.835247,0.966498,0.175752
sh.603013,2024-03-29,2023-12-31,0.119646,1.599849,1.377138,0.924149,0.058762,0.865114,1.033653,0.065713
sh.603015,2024-04-24,2023-12-31,0.047571,1.546368,0.346943,1.006209,0.088122,0.918807,0.921126,0.104122
sh.603016,2024-04-26,2023-12-31,0.083801,1.279881,0.602621,0.923878,0.117604,0.892492,1.029996,0.127933
sh.603017,2024-04-23,2023-12-31,0.074302,2.365204,0.509700,0.962540,0.064032,0.825244,0.949417,0.081725
sh.603018,2024-03-28,2023-12-31,0.149166,2.678103,0.427273,0.977769,0.133322,0.867124,0.995650,0.154423
sh.603019,2024-04-18,2023-12-31,0.102946,1.778258,0.452582,0.977633,0.130840,0.861775,1.036538,0.146474
sh.603020,2024-04-23,2023-12-31,0.029239,1.238711,0.723755,0.814860,0.040024,0.785130,1.093985,0.046598
sh.603021,2024-04-27,2023-12-31,-0.837882,5.987260,0.260702,0.976009,-0.549992,1.081670,1.359271,-0.374073
sh.603022,2024-04-26,2023-12-31,0.069154,1.362973,0.848028,1.003015,0.059650,0.787153,0.994939,0.076165
sh.603023,2024-04-30,2023-12-31,-0.020419,1.037647,0.066258,0.841476,-0.352943,0.871727,0.716507,-0.565072
sh.603025,2024-04-25,2023-12-31,0.193271,1.683008,0.575611,0.926250,0.215389,0.892223,1.054831,0.228859
sh.603026,2024-04-26,2023-12-31,0.004782,1.747080,0.823695,-0.298789,-0.011123,0.818856,0.958639,-0.014169
sh.603027,2024-04-30,2023-12-31,0.176657,1.238785,0.862113,1.000000,0.165414,0.843037,1.045018,0.187759
sh.603028,2024-04-26,2023-12-31,0.044911,2.511396,0.901842,0.619160,0.032026,0.855994,0.826669,0.045259
sh.603029,2024-04-09,2023-12-31,0.079453,2.482532,0.344617,1.000000,0.092871,0.975611,0.992196,0.095941
sh.603030,2024-04-10,2023-12-31,0.228261,10.669085,0.234388,1.552853,0.058781,1.331442,0.443349,0.099580
sh.603031,2024-03-12,2023-12-31,0.095389,5.251631,0.677074,0.163073,0.164508,0.841534,0.915466,0.213537
sh.603032,2024-04-10,2023-12-31,0.094896,1.566617,0.316710,0.983515,0.194465,0.813617,0.943294,0.253381
sh.603033,2024-04-30,2023-12-31,0.043637,2.658759,0.432365,0.930322,0.040803,0.737039,0.644036,0.085959
sh.603035,2024-04-16,2023-12-31,0.112936,1.930458,0.492702,1.019184,0.116502,0.909668,0.927532,0.138078
sh.603036,2024-04-12,2023-12-31,0.076612,1.140407,0.268171,1.003971,0.249520,0.861490,1.042483,0.277834
sh.603037,2024-04-27,2023-12-31,0.103471,1.274938,0.653529,1.056265,0.117568,0.884484,1.009319,0.131696
sh.603038,2024-04-12,2023-12-31,0.013871,1.517957,0.389591,0.915025,0.025633,1.102670,0.596699,0.038958
sh.603039,2024-03-29,2023-12-31,0.089553,1.865639,0.642908,1.000000,0.074663,1.033978,1.293210,0.055837
sh.603040,2024-04-27,2023-12-31,0.156553,1.182929,0.418675,0.991021,0.318965,0.859138,1.063425,0.349118
sh.603041,2024-04-27,2023-12-31,0.077668,1.175988,0.300815,1.001900,0.219137,0.852500,1.056675,0.243265
sh.603042,2024-04-20,2023-12-31,-0.090654,1.832897,0.552365,1.027494,-0.087145,0.991313,1.121321,-0.078397
sh.603043,2024-03-29,2023-12-31,0.157733,1.777468,0.789993,0.943896,0.119007,0.812902,1.031275,0.141959
sh.603045,2024-04-26,2023-12-31,0.044571,2.262468,1.346059,1.000000,0.014636,0.999869,0.445617,0.032848
sh.603048,2024-04-27,2023-12-31,0.035455,1.282398,0.369247,1.022408,0.073234,0.906655,0.960537,0.084092
sh.603050,2024-04-18,2023-12-31,0.203537,3.388448,0.784181,0.979434,0.078208,0.911088,0.901248,0.095246
sh.603051,2024-04-23,2023-12-31,-0.065343,1.981212,1.127499,1.000000,-0.029252,0.812137,1.533155,-0.023493
sh.603052,2024-04-29,2023-12-31,0.085289,1.375884,0.470305,1.013505,0.130049,0.890922,1.046132,0.139534
sh.603053,2024-04-20,2023-12-31,0.122573,1.783106,0.675855,0.944762,0.107657,0.861646,1.105664,0.113003
sh.603055,2024-04-09,2023-12-31,0.105208,2.125410,0.561429,1.000512,0.088123,0.934218,0.855837,0.110217
sh.603056,2024-04-27,2023-12-31,0.102086,2.231602,2.225525,0.996246,0.020633,0.811051,0.932574,0.027279
sh.603057,2024-04-20,2023-12-31,0.161689,1.377048,1.257212,0.971790,0.096106,0.788903,1.009311,0.120698
sh.603058,2024-03-29,2023-12-31,0.094252,1.726185,0.445793,0.979185,0.125085,0.892457,0.915266,0.153133
sh.603059,2024-04-23,2023-12-31,0.076645,1.491707,0.592338,1.000000,0.086742,1.090687,0.949956,0.083719
sh.603060,2024-04-30,2023-12-31,0.139371,2.564177,0.562418,0.723899,0.133502,0.892108,0.901644,0.165973
sh.603061,2024-04-27,2023-12-31,0.085582,1.212206,0.289109,1.000000,0.244198,0.914453,1.070223,0.249521
sh.603062,2024-04-23,2023-12-31,0.120886,1.434023,0.575931,1.000000,0.146369,0.856636,1.011261,0.168963
sh.603063,2024-04-19,2023-12-31,0.136549,1.782990,0.572119,0.993784,0.134698,0.886909,0.956194,0.158831
sh.603065,2024-04-27,2023-12-31,0.040359,1.619077,0.470430,1.000742,0.052948,0.994470,0.759286,0.070122
sh.603066,2024-04-26,2023-12-31,0.107554,2.319499,0.513704,1.000291,0.090239,0.893957,0.959100,0.105248
sh.603067,2024-04-10,2023-12-31,0.139308,1.546054,0.898776,0.995833,0.100673,0.898286,0.926407,0.120976
sh.603068,2024-04-27,2023-12-31,-0.053639,1.123884,0.357635,0.955743,-0.139630,1.022629,0.747114,-0.182756
sh.603069,2024-04-17,2023-12-31,-0.073042,2.471821,0.360628,0.989494,-0.082810,1.078731,1.319443,-0.058181
sh.603070,2024-04-27,2023-12-31,0.086561,1.554144,0.730633,1.010756,0.075420,0.861342,1.055201,0.082980
sh.603071,2024-04-19,2023-12-31,0.218135,2.250698,4.057203,0.882147,0.027079,0.784290,0.999145,0.034557
sh.603073,2024-04-26,2023-12-31,0.103492,1.287502,0.548605,1.000000,0.146521,0.873879,1.133135,0.147968
sh.603075,2024-04-16,2023-12-31,0.164750,1.600925,0.689919,1.004805,0.148448,0.891319,0.967016,0.172229
sh.603076,2024-04-27,2023-12-31,0.014970,2.633513,0.476868,1.242826,0.009592,0.921460,0.450239,0.023119
sh.603077,2024-04-20,2023-12-31,0.066328,1.257183,0.362796,1.003554,0.144910,0.832505,1.023986,0.169987
sh.603078,2024-03-16,2023-12-31,0.064290,1.707630,0.368401,1.567168,0.065210,0.817436,1.033591,0.077181
sh.603079,2024-04-20,2023-12-31,-0.041866,1.306548,0.431133,0.997440,-0.074514,1.196301,0.868344,-0.071731
sh.603080,2024-04-26,2023-12-31,0.097845,1.527622,0.520617,0.980556,0.125467,0.900237,0.998089,0.139638
sh.603081,2024-04-25,2023-12-31,0.035148,2.707140,0.249076,1.048930,0.049695,0.904850,45.013691,0.001220
sh.603082,2024-04-19,2023-12-31,0.252614,5.649114,0.536769,1.000000,0.083309,0.906032,1.013621,0.090713
sh.603083,2024-03-19,2023-12-31,0.046764,2.452877,0.619366,1.000563,0.030764,1.011191,0.635653,0.047862
sh.603085,2024-04-27,2023-12-31,0.015790,2.780346,0.571797,1.000000,0.009932,1.162493,0.440450,0.019398
sh.603086,2024-04-30,2023-12-31,-0.046834,1.595674,0.744362,1.028014,-0.038356,0.760553,0.993609,-0.050757
sh.603087,2024-04-25,2023-12-31,0.033458,1.098072,0.233675,0.999521,0.130455,1.111355,1.336759,0.087812
sh.603088,2024-04-03,2023-12-31,0.233008,2.029313,0.510935,0.996695,0.225472,0.865490,1.065583,0.244480
sh.603089,2024-04-19,2023-12-31,0.052007,2.274663,0.682835,0.959198,0.034908,0.759429,0.755455,0.060845
sh.603090,2024-03-30,2023-12-31,0.098160,1.533900,0.828105,0.966186,0.079982,0.787003,0.977679,0.103949
sh.603093,2024-03-09,2023-12-31,0.114490,10.044920,0.177169,0.997600,0.064487,0.898279,,
sh.603095,2024-04-13,2023-12-31,0.019263,1.250917,0.225855,0.998948,0.068252,0.832230,3.028102,0.027083
sh.603096,2024-04-27,2023-12-31,0.080595,1.104642,0.410684,0.984749,0.180406,0.769182,1.004364,0.233524
sh.603097,2024-04-25,2023-12-31,0.137923,1.778700,0.963998,1.000327,0.080411,0.905342,0.971733,0.091402
sh.603098,2024-04-30,2023-12-31,0.021473,2.568187,0.508440,1.008798,0.016301,0.956804,0.757550,0.022489
sh.603099,2024-03-22,2023-12-31,0.141941,1.183454,0.538981,1.000000,0.222527,0.761544,0.987662,0.295855
sh.603100,2024-04-25,2023-12-31,0.202030,2.142177,0.939624,0.996739,0.100699,0.913887,1.030903,0.106884
sh.603101,2024-04-04,2023-12-31,0.117246,3.090866,0.585779,1.000331,0.064735,0.823602,0.771998,0.101814
sh.603102,2024-04-12,2023-12-31,0.115147,1.157203,0.512781,1.000000,0.194049,0.874081,1.079802,0.205597
sh.603103,2024-03-08,2023-12-31,0.131919,3.573409,0.522841,1.000000,0.070608,0.937919,0.660544,0.113970
sh.603105,2024-03-30,2023-12-31,0.114770,2.048750,0.174610,1.000000,0.320829,0.900782,0.770243,0.462408
sh.603106,2024-04-26,2023-12-31,-0.151845,1.474544,0.211272,1.000000,-0.487415,0.826017,0.933156,-0.632348
sh.603107,2024-04-23,2023-12-31,0.114662,1.570212,0.863043,1.003342,0.084329,0.893411,0.976039,0.096708
sh.603108,2024-04-27,2023-12-31,0.066915,3.529263,0.634598,0.617430,0.048389,0.675207,0.678166,0.105676
sh.603109,2024-03-29,2023-12-31,0.130348,1.796885,0.853601,1.000000,0.084983,0.854803,1.021477,0.097328
sh.603110,2024-03-28,2023-12-31,0.076718,1.243505,0.466823,1.000000,0.132160,0.817890,1.060296,0.152397
sh.603111,2024-04-19,2023-12-31,0.093142,1.642586,0.572740,0.948953,0.104331,0.920023,1.055195,0.107469
sh.603112,2024-04-23,2023-12-31,0.150664,2.011565,0.628116,1.067923,0.111660,0.900021,0.863345,0.143701
sh.603113,2024-04-27,2023-12-31,0.015734,1.981905,0.842746,1.000000,0.009420,1.584953,0.490983,0.012105
sh.603115,2024-04-18,2023-12-31,0.068067,1.197806,0.743811,1.000000,0.076398,0.861424,1.068691,0.082988
sh.603116,2024-04-16,2023-12-31,0.016722,1.461152,0.543822,0.725552,0.029004,0.655839,1.801112,0.024554
sh.603117,2024-04-29,2023-12-31,-0.179944,1.559176,0.196773,0.890478,-0.658646,1.028653,1.075902,-0.595128
sh.603118,2024-04-29,2023-12-31,0.012588,2.017887,0.822227,1.305038,0.005814,0.712289,0.891484,0.009155
sh.603119,2024-04-25,2023-12-31,0.156624,1.347798,0.541294,1.000000,0.214684,0.879542,1.022615,0.238689
sh.603121,2024-04-25,2023-12-31,0.098701,1.826334,0.587934,1.263306,0.072762,0.817275,0.886484,0.100430
sh.603122,2024-03-23,2023-12-31,0.040252,1.288296,0.723465,1.000536,0.043165,0.717864,1.055670,0.056958
sh.603123,2024-04-30,2023-12-31,-0.187399,2.384459,0.492224,0.991410,-0.161051,1.043468,1.161569,-0.132873
sh.603125,2024-04-02,2023-12-31,0.141463,1.088706,0.622883,1.000000,0.208606,0.864442,1.049591,0.229917
sh.603126,2024-04-13,2023-12-31,0.069298,2.515282,0.589071,0.771643,0.060610,0.916786,0.995618,0.066403
sh.603127,2024-03-29,2023-12-31,0.048228,1.238617,0.233087,1.013893,0.164761,0.772369,1.379122,0.154678
sh.603128,2024-04-20,2023-12-31,0.105716,1.665494,1.503988,0.939301,0.044931,0.794918,0.988389,0.057187
sh.603129,2024-04-16,2023-12-31,0.217823,2.147693,1.219086,0.953451,0.087257,0.886951,1.141310,0.086198
sh.603130,2024-04-11,2023-12-31,0.092618,1.803377,0.999383,1.000000,0.051390,0.893962,0.954113,0.060250
sh.603131,2024-04-27,2023-12-31,-0.043822,1.813490,0.469059,1.009533,-0.051030,1.088322,1.297373,-0.036141
sh.603132,2024-03-23,2023-12-31,0.108447,1.689082,0.240151,1.000264,0.267281,0.870653,0.877003,0.350044
sh.603133,2024-04-30,2023-12-31,-0.268779,1.797794,0.323852,0.947573,-0.487188,0.938374,1.052632,-0.493224
sh.603135,2024-04-23,2023-12-31,0.079794,1.451085,0.337447,1.000000,0.162957,0.871419,1.199277,0.155929
sh.603136,2024-04-26,2023-12-31,0.116657,1.315466,0.379994,0.873320,0.267229,0.754615,1.034207,0.342413
sh.603137,2024-04-16,2023-12-31,0.149768,3.634450,0.715922,1.000000,0.057559,0.931729,0.874241,0.070663
sh.603138,2024-04-19,2023-12-31,-0.095065,1.132574,0.270716,0.914273,-0.339129,0.831078,0.957569,-0.426141
sh.603139,2024-04-27,2023-12-31,-0.027207,2.014302,0.347476,0.515185,-0.075451,0.876291,1.455618,-0.059152
sh.603150,2024-04-25,2023-12-31,0.098250,2.221725,0.837011,1.001257,0.052768,0.847355,0.881001,0.070685
sh.603151,2024-04-27,2023-12-31,0.068308,1.165469,1.150411,1.002155,0.050837,0.838872,1.080245,0.056100
sh.603153,2024-04-26,2023-12-31,0.103752,1.498033,0.879438,0.910187,0.086524,0.892163,1.068234,0.090788
sh.603155,2024-04-27,2023-12-31,0.053736,1.140432,0.257737,1.002776,0.182313,0.871215,1.106157,0.189181
sh.603156,2024-04-24,2023-12-31,0.130050,1.381888,0.395159,1.000020,0.238154,0.756630,1.058826,0.297269
sh.603157,2024-04-29,2023-12-31,,-0.305225,0.194104,0.978946,-4.425170,1.003302,1.000117,-4.410091
sh.603158,2024-04-27,2023-12-31,0.096567,2.144097,0.765163,0.831317,0.070805,0.878511,0.891087,0.090448
sh.603159,2024-04-19,2023-12-31,0.071937,1.331643,0.852203,1.000000,0.063390,0.927653,1.038041,0.065830
sh.603160,2024-04-11,2023-12-31,0.020862,1.210453,0.460282,1.000027,0.037443,2.223356,-55.241067,-0.000305
sh.603161,2024-04-17,2023-12-31,0.092754,2.775513,0.709260,1.004062,0.046927,0.900581,0.669674,0.077810
sh.603162,2024-03-22,2023-12-31,0.065127,1.254436,0.478466,1.000000,0.108508,1.011579,1.009307,0.106277
sh.603163,2024-03-30,2023-12-31,0.132521,1.760135,1.091360,0.989481,0.069721,0.774787,1.028143,0.087524
sh.603165,2024-02-28,2023-12-31,0.128202,1.488451,0.729113,1.000000,0.118132,1.010545,1.030535,0.113435
sh.603166,2024-04-19,2023-12-31,0.044065,1.421101,0.405015,1.000000,0.076560,0.970445,0.893180,0.088327
sh.603167,2024-04-10,2023-12-31,0.067291,1.289447,0.383445,0.872211,0.156038,0.703972,0.988928,0.224135
sh.603168,2024-04-20,2023-12-31,0.014831,1.204770,0.312487,1.012086,0.038923,0.758931,1.034361,0.049583
sh.603169,2024-04-18,2023-12-31,0.048962,3.860482,0.425855,0.924267,0.032222,1.006414,0.531473,0.060242
sh.603170,2024-04-26,2023-12-31,0.242732,1.383529,1.380656,0.967224,0.131379,0.760021,1.004071,0.172161
sh.603171,2024-04-16,2023-12-31,0.034114,1.541854,0.485229,1.007425,0.045262,1.085958,2.461878,0.016930
sh.603172,2024-04-23,2023-12-31,0.050406,1.396188,0.449412,0.988185,0.081293,0.857588,1.093050,0.086723
sh.603173,2024-04-20,2023-12-31,0.184097,3.518006,0.590187,1.000000,0.088667,0.911274,1.068744,0.091041
sh.603176,2024-04-29,2023-12-31,0.054972,4.962404,0.514266,1.089897,0.019764,0.493641,0.625971,0.063961
sh.603177,2024-04-26,2023-12-31,-0.130360,4.455563,0.480841,0.848134,-0.071742,1.050811,2.163692,-0.031554
sh.603178,2024-04-23,2023-12-31,0.041966,1.659853,0.687253,1.000000,0.036789,0.996051,0.936012,0.039459
sh.603179,2024-03-26,2023-12-31,0.178280,2.520800,0.928181,1.000593,0.076151,0.881024,0.954309,0.090572
sh.603180,2024-04-26,2023-12-31,0.108926,2.020924,0.672828,1.007924,0.079478,0.961765,1.011254,0.081718
sh.603181,2024-04-18,2023-12-31,0.122919,1.272509,0.563436,1.000000,0.171441,0.875656,0.996083,0.196555
sh.603182,2024-04-16,2023-12-31,0.110416,1.237378,1.372939,1.000000,0.064995,0.742090,1.039015,0.084295
sh.603183,2024-04-16,2023-12-31,0.073188,1.362085,0.427594,0.887714,0.141557,0.846115,1.009047,0.165803
sh.603185,2024-04-26,2023-12-31,0.060315,2.053056,0.470438,1.000000,0.062449,1.066187,0.945277,0.061963
sh.603186,2024-04-15,2023-12-31,-0.074616,3.539080,0.588060,1.001082,-0.035814,0.766454,1.542837,-0.030286
sh.603187,2024-03-22,2023-12-31,0.108182,1.408621,0.595851,0.999866,0.128909,0.852011,1.058012,0.143004
sh.603188,2024-04-30,2023-12-31,-0.478444,1.934987,0.278155,1.092660,-0.813545,0.944919,1.067624,-0.806433
sh.603189,2024-04-16,2023-12-31,-0.050740,1.090871,0.164912,1.000000,-0.282050,0.879977,0.942745,-0.339985
sh.603190,2024-04-03,2023-12-31,0.093437,1.887239,0.568175,1.000000,0.087139,0.803686,0.929099,0.116698
sh.603191,2024-04-26,2023-12-31,0.100737,1.799667,0.648501,1.011071,0.085370,0.848556,1.068323,0.094172
sh.603192,2024-04-20,2023-12-31,0.045004,1.631529,1.171089,1.000000,0.023554,1.100052,1.018482,0.021023
sh.603193,2024-04-25,2023-12-31,0.170984,1.075816,0.726335,1.000000,0.218816,0.843619,1.060593,0.244559
sh.603195,2024-04-26,2023-12-31,0.288334,1.356416,0.862048,1.001503,0.246218,0.851861,1.024445,0.282138
sh.603196,2024-04-27,2023-12-31,0.021335,1.513309,0.847819,1.000000,0.016628,0.724376,0.812819,0.028242
sh.603197,2024-04-27,2023-12-31,0.138974,2.767891,0.781628,0.993038,0.064687,0.791123,0.865210,0.094504
sh.603198,2024-04-26,2023-12-31,0.299742,1.424743,0.617968,0.997816,0.341189,0.764491,1.003097,0.444918
sh.603199,2024-04-19,2023-12-31,0.131230,1.235688,0.440004,1.000000,0.241362,0.751366,1.006405,0.319186
sh.603200,2024-03-19,2023-12-31,0.043223,1.576847,0.380802,0.978196,0.073587,0.904049,0.971282,0.083804
sh.603201,2024-04-29,2023-12-31,0.152098,1.811319,1.100120,0.961349,0.079398,0.777776,0.999351,0.102149
sh.603203,2024-04-30,2023-12-31,0.137623,1.317178,0.433577,1.014146,0.237618,0.922671,1.077968,0.238906
sh.603206,2024-04-25,2023-12-31,0.086600,2.522842,0.804626,1.001539,0.042596,0.907192,0.938770,0.050016
sh.603208,2024-04-25,2023-12-31,0.264476,3.080989,0.822901,1.007650,0.103524,1.079614,0.967247,0.099136
sh.603209,2024-03-21,2023-12-31,0.118937,1.589312,0.367142,0.966397,0.210920,0.785621,0.918153,0.292408
sh.603211,2024-04-27,2023-12-31,0.045322,1.502718,0.587125,1.016148,0.050552,0.971993,0.828673,0.062762
sh.603212,2024-04-22,2023-12-31,0.034742,1.662544,0.840149,1.006063,0.024723,1.273949,0.697536,0.027822
sh.603213,2024-04-12,2023-12-31,0.142634,1.581049,0.766666,0.997135,0.118009,0.778427,1.011592,0.149862
sh.603214,2024-04-03,2023-12-31,0.094551,2.386675,1.260332,0.903428,0.034793,0.808278,0.851345,0.050562
sh.603215,2024-04-25,2023-12-31,0.191029,1.504886,0.981079,1.001378,0.129209,0.888739,1.040131,0.139775
sh.603216,2024-04-29,2023-12-31,0.053800,1.330034,0.556670,1.000000,0.072665,0.901274,1.344640,0.059960
sh.603217,2024-04-17,2023-12-31,0.080829,1.178810,0.599042,1.000000,0.114464,0.830254,1.062492,0.129757
sh.603218,2024-04-25,2023-12-31,0.049590,1.363588,0.351633,1.006083,0.102799,0.979168,1.221764,0.085930
sh.603219,2024-04-27,2023-12-31,0.168984,1.618416,1.076540,0.981791,0.098788,0.871609,1.050104,0.107932
sh.603220,2024-04-20,2023-12-31,0.077245,2.892366,0.531373,0.988195,0.050860,0.907598,0.830688,0.067460
sh.603221,2024-04-18,2023-12-31,0.054286,1.473646,0.556175,1.262492,0.052463,0.941968,0.905659,0.061496
sh.603222,2024-04-26,2023-12-31,-0.039891,1.582102,0.344437,1.330926,-0.055001,1.000846,1.489321,-0.036899
sh.603223,2024-04-18,2023-12-31,0.031592,1.294535,0.780138,0.999532,0.031296,0.838345,1.152169,0.032401
sh.603225,2024-03-26,2023-12-31,0.066849,2.660178,1.422154,1.000000,0.017670,0.924857,0.686731,0.027821
sh.603226,2024-04-30,2023-12-31,-0.024343,1.421216,0.279683,0.853137,-0.071784,1.259633,0.640553,-0.088966
sh.603227,2024-04-11,2023-12-31,0.219407,2.055946,0.877837,0.897262,0.135490,0.815947,0.973199,0.170625
sh.603228,2024-04-27,2023-12-31,0.111129,1.942005,0.657491,1.027686,0.084689,0.869693,0.992922,0.098073
sh.603229,2024-04-27,2023-12-31,0.140950,1.461925,0.310150,1.000000,0.310863,0.873229,1.084144,0.328363
sh.603230,2024-04-10,2023-12-31,0.128956,1.726626,0.436440,0.998360,0.171408,0.998907,1.074083,0.159760
sh.603231,2024-04-20,2023-12-31,0.111698,1.220439,1.063863,1.000000,0.086029,0.851291,0.989271,0.102153
sh.603232,2024-04-27,2023-12-31,0.026641,1.227605,0.329551,1.010497,0.065168,0.852007,1.099795,0.069547
sh.603233,2024-04-29,2023-12-31,0.178969,3.449329,1.091144,0.947863,0.050167,0.756034,1.011793,0.065582
sh.603235,2024-04-24,2023-12-31,0.114789,1.178411,0.385255,1.000000,0.252845,0.841966,1.146833,0.261855
sh.603236,2024-04-23,2023-12-31,0.024672,2.924889,1.289041,1.076923,0.006076,1.099259,0.518824,0.010654
sh.603237,2024-04-25,2023-12-31,0.096309,1.370710,1.117197,1.011556,0.062173,0.793230,1.023826,0.076555
sh.603238,2024-04-24,2023-12-31,0.062337,1.790624,0.806644,0.832295,0.051854,0.896304,1.071662,0.053985
sh.603239,2024-04-18,2023-12-31,0.145316,1.292703,0.793214,1.000000,0.141718,0.886706,0.989952,0.161447
sh.603255,2024-04-26,2023-12-31,0.039588,1.226620,0.397907,1.000000,0.081109,0.912609,1.029433,0.086335
sh.603256,2024-04-27,2023-12-31,-0.043007,1.750768,0.257407,1.000000,-0.095431,0.928278,1.674787,-0.061383
sh.603258,2024-03-29,2023-12-31,0.024298,1.198582,0.241505,1.024382,0.081943,0.673321,1.854583,0.065621
sh.603259,2024-03-19,2023-12-31,0.188900,1.360303,0.583130,0.990360,0.240458,0.819833,1.021664,0.287082
sh.603260,2024-04-30,2023-12-31,0.093276,2.437435,0.387862,1.015410,0.097166,0.751796,0.863916,0.149604
sh.603261,2024-04-27,2023-12-31,-0.080765,1.345907,0.206101,1.000000,-0.291157,0.854537,0.992303,-0.343362
sh.603266,2024-04-26,2023-12-31,0.080683,1.429227,0.667104,1.000000,0.084623,0.913240,0.996872,0.092953
sh.603267,2024-03-26,2023-12-31,0.066559,1.302275,0.314514,1.007523,0.161290,0.871235,0.994996,0.186060
sh.603268,2024-04-10,2023-12-31,-0.875908,4.552772,0.338897,0.998861,-0.568342,0.983801,1.198850,-0.481878
sh.603269,2024-04-27,2023-12-31,0.087509,3.045931,0.467644,0.943027,0.065147,0.810798,0.877487,0.091568
