code,pubDate,statDate,CAToAsset,NCAToAsset,tangibleAssetToAsset,ebitToInterest,CFOToOR,CFOToNP,CFOToGr
sz.300474,2024-04-25,2023-12-31,0.691484,0.308516,0.727234,,0.369472,4.415557,0.369472
sz.300475,2024-04-25,2023-12-31,0.639159,0.360841,0.329837,4.272350,0.063158,1.895843,0.063158
sz.300476,2024-04-19,2023-12-31,0.417814,0.582186,0.319890,13.050341,0.161359,1.906283,0.161359
sz.300477,2024-04-27,2023-12-31,0.473714,0.526286,0.055783,-7.616623,-0.691570,,-0.691570
sz.300478,2024-04-20,2023-12-31,0.532677,0.467323,0.200013,3.500824,-0.089081,-1.463747,-0.089081
sz.300479,2024-03-30,2023-12-31,0.873269,0.126731,0.355975,,0.482948,,0.482948
sz.300480,2024-03-30,2023-12-31,0.692666,0.307334,0.526786,10.237338,-0.035506,-0.338148,-0.035506
sz.300481,2024-03-30,2023-12-31,0.670876,0.329124,0.801437,,0.251628,1.476296,0.251628
sz.300482,2024-04-22,2023-12-31,0.560204,0.439796,0.705599,233.876078,0.118875,0.674313,0.118875
sz.300483,2024-04-22,2023-12-31,0.239886,0.760114,0.021130,-2.048438,0.293575,,0.293575
sz.300484,2024-04-20,2023-12-31,0.761307,0.238693,0.688325,,0.139182,1.990700,0.139182
sz.300485,2024-04-10,2023-12-31,0.373548,0.626452,0.870411,,0.044508,0.220013,0.044508
sz.300486,2024-04-24,2023-12-31,0.626093,0.373907,0.296634,-15.262911,-0.237436,,-0.237436
sz.300487,2024-04-22,2023-12-31,0.742984,0.257016,0.551568,3212.655032,0.268929,0.927662,0.268929
sz.300488,2024-04-26,2023-12-31,0.423631,0.576369,0.815054,,0.291032,1.208091,0.291032
sz.300489,2024-04-24,2023-12-31,0.340824,0.659176,-0.030903,-1.768615,0.040684,,0.040684
sz.300490,2024-04-27,2023-12-31,0.640188,0.359812,0.302937,-5.501991,0.034948,,0.034948
sz.300491,2024-04-27,2023-12-31,0.680977,0.319023,0.438096,54.507745,0.014579,0.143355,0.014579
sz.300492,2024-04-26,2023-12-31,0.501933,0.498067,0.169999,,0.786714,,0.786714
sz.300493,2024-04-29,2023-12-31,0.849519,0.150481,0.637443,41.468733,0.063937,4.112387,0.063937
sz.300494,2024-04-29,2023-12-31,0.724543,0.275457,0.658496,,0.202795,1.591707,0.202795
sz.300495,2024-04-29,2023-12-31,0.451491,0.548509,-0.017432,-1.025774,0.118639,,0.118639
sz.300496,2024-03-20,2023-12-31,0.668802,0.331198,0.685514,,0.143970,1.912104,0.143970
sz.300497,2024-04-29,2023-12-31,0.389588,0.610412,0.459503,-6.122484,-0.040234,,-0.040234
sz.300498,2024-04-29,2023-12-31,0.358582,0.641418,0.336189,-4.850502,0.084469,,0.084451
sz.300499,2024-04-26,2023-12-31,0.544004,0.455996,0.692987,-54.708891,0.086097,,0.086097
sz.300500,2024-04-27,2023-12-31,0.719372,0.280628,0.271502,-20.813840,0.193668,,0.193668
sz.300501,2024-04-18,2023-12-31,0.444295,0.555705,0.561926,,0.098540,1.066441,0.098540
sz.300502,2024-04-23,2023-12-31,0.673203,0.326797,0.763059,,0.402241,1.810074,0.402241
sz.300503,2024-04-29,2023-12-31,0.453594,0.546406,0.331440,-4.341225,0.141374,,0.141374
sz.300504,2024-04-26,2023-12-31,0.789590,0.210410,0.721729,,0.055865,1.417167,0.055865
sz.300505,2024-04-12,2023-12-31,0.495845,0.504155,0.620860,-3.465717,0.010136,,0.010136
sz.300506,2024-04-26,2023-12-31,0.683430,0.316570,0.134405,-11.576572,0.273453,,0.273453
sz.300507,2024-04-10,2023-12-31,0.702956,0.297044,0.657188,23.399306,0.032342,0.220572,0.032342
sz.300508,2024-03-29,2023-12-31,0.459882,0.540118,0.639859,99.246461,0.273184,3.072692,0.273184
sz.300509,2024-04-25,2023-12-31,0.846578,0.153422,0.266603,,0.091314,3.266353,0.091314
sz.300510,2024-04-26,2023-12-31,0.603654,0.396346,0.518490,2.379213,-0.304787,-18.979596,-0.304787
sz.300511,2024-04-26,2023-12-31,0.166573,0.833427,0.266359,-1.323412,0.139499,,0.139499
sz.300512,2024-04-24,2023-12-31,0.763763,0.236237,0.535119,,0.035844,1.012133,0.035844
sz.300513,2024-04-27,2023-12-31,0.618511,0.381489,0.235894,2.447183,-0.013270,-0.386001,-0.013270
sz.300514,2024-03-28,2023-12-31,0.574288,0.425712,0.695295,,0.336081,1.925015,0.336081
sz.300515,2024-04-24,2023-12-31,0.688235,0.311765,0.594189,,0.298723,2.533490,0.298723
sz.300516,2024-03-29,2023-12-31,0.836383,0.163617,0.735677,,-0.077377,-0.718208,-0.077377
sz.300517,2024-04-25,2023-12-31,0.813963,0.186037,0.592283,1.810178,-0.068228,-4.683903,-0.068228
sz.300518,2024-04-30,2023-12-31,0.405003,0.594997,0.428649,,-0.204765,,-0.204765
sz.300519,2024-04-22,2023-12-31,0.843899,0.156101,0.898265,,0.197080,0.828051,0.197080
sz.300520,2024-04-23,2023-12-31,0.659147,0.340853,0.345136,-14.485334,-0.131783,,-0.131783
sz.300521,2024-04-29,2023-12-31,0.447624,0.552376,0.724392,,0.029304,,0.029304
sz.300522,2024-04-26,2023-12-31,0.414952,0.585048,0.612633,6.568824,0.121966,4.751623,0.121966
sz.300523,2024-04-20,2023-12-31,0.832062,0.167938,0.265740,10.644559,-0.269988,-5.526820,-0.269988
sz.300525,2024-04-24,2023-12-31,0.671363,0.328637,0.486749,,0.161112,0.885553,0.161112
sz.300527,2024-04-22,2023-12-31,0.656663,0.343337,0.593767,,-0.016538,,-0.016538
sz.300528,2024-04-29,2023-12-31,0.381919,0.618081,0.233096,0.410876,0.333138,,0.333138
sz.300529,2024-04-26,2023-12-31,0.597449,0.402551,0.524902,,0.476888,2.153380,0.476888
sz.300530,2024-04-24,2023-12-31,0.406181,0.593819,0.028751,-6.702058,0.000952,,0.000952
sz.300531,2024-04-27,2023-12-31,0.814157,0.185843,0.572746,,0.178007,,0.178007
sz.300532,2024-03-26,2023-12-31,0.930794,0.069206,0.307449,,0.197457,1.553886,0.197457
sz.300533,2024-04-23,2023-12-31,0.877060,0.122940,0.599207,,0.098609,0.945920,0.098609
sz.300534,2024-04-24,2023-12-31,0.484044,0.515956,0.409650,,0.089372,1.151157,0.089372
sz.300535,2024-04-23,2023-12-31,0.435437,0.564563,0.576445,2.319227,0.082488,16.822581,0.082488
sz.300536,2024-04-29,2023-12-31,0.904591,0.095409,0.532766,-43.721233,-0.154064,,-0.154064
sz.300537,2024-04-30,2023-12-31,0.554626,0.445374,0.477531,2.513655,0.051672,2.985566,0.051672
sz.300538,2024-04-29,2023-12-31,0.671371,0.328629,0.396487,2.976570,0.049613,5.739960,0.049613
sz.300539,2024-03-05,2023-12-31,0.557665,0.442335,0.393276,3.878005,0.171844,3.550212,0.171844
sz.300540,2024-03-30,2023-12-31,0.682508,0.317492,0.535203,,-0.265733,-5.419296,-0.265733
sz.300541,2024-04-12,2023-12-31,0.891980,0.108020,0.591127,37.465017,-0.031653,-0.548775,-0.031653
sz.300542,2024-04-25,2023-12-31,0.798231,0.201769,0.265528,4.601849,0.113768,5.282184,0.113768
sz.300543,2024-04-26,2023-12-31,0.651517,0.348483,0.432057,80.122053,0.168087,5.943989,0.168087
sz.300545,2024-04-19,2023-12-31,0.692339,0.307661,0.491241,23.021828,0.101541,0.696729,0.101541
sz.300546,2024-04-20,2023-12-31,0.797033,0.202967,0.792373,,0.079051,,0.079051
sz.300547,2024-04-22,2023-12-31,0.701876,0.298124,0.761537,,0.090977,0.623023,0.090977
sz.300548,2024-03-23,2023-12-31,0.691774,0.308226,0.401353,,0.050325,0.739093,0.050325
sz.300549,2024-04-25,2023-12-31,0.579525,0.420475,0.763434,20.217892,0.172246,3.396015,0.172246
sz.300550,2024-04-25,2023-12-31,0.826502,0.173498,0.672909,,0.189812,2.142049,0.189812
sz.300551,2024-04-29,2023-12-31,0.540842,0.459158,0.436195,,-0.143180,,-0.143180
sz.300552,2024-04-18,2023-12-31,0.653013,0.346987,0.641623,,-0.288128,,-0.288128
sz.300553,2024-04-20,2023-12-31,0.437913,0.562087,0.631947,,0.095271,0.806362,0.095271
sz.300554,2024-03-19,2023-12-31,0.539362,0.460638,0.629955,8.325582,-0.050675,-1.030145,-0.050675
sz.300555,2024-04-30,2023-12-31,0.766189,0.233811,0.755781,,-0.045211,,-0.045211
sz.300556,2024-04-19,2023-12-31,0.788310,0.211690,0.375890,2.616266,0.010870,0.708970,0.010870
sz.300557,2024-03-30,2023-12-31,0.840739,0.159261,0.539295,,0.099428,1.702174,0.099428
sz.300558,2024-04-20,2023-12-31,0.166819,0.833181,0.178884,8.202081,0.372213,2.740363,0.372213
sz.300559,2024-03-27,2023-12-31,0.685164,0.314836,0.739215,,0.297378,1.386709,0.297378
sz.300560,2024-04-30,2023-12-31,0.774321,0.225679,0.292979,-1.373145,0.048620,,0.048620
sz.300561,2024-04-26,2023-12-31,0.311620,0.688380,0.935917,,0.262850,6.422604,0.262850
sz.300562,2024-03-26,2023-12-31,0.642082,0.357918,0.598342,,0.083847,2.376554,0.083847
sz.300563,2024-04-16,2023-12-31,0.644807,0.355193,0.759097,,-0.004132,-0.061838,-0.004132
sz.300564,2024-04-20,2023-12-31,0.805091,0.194909,0.701893,,0.062180,0.510226,0.062180
sz.300565,2024-04-23,2023-12-31,0.277125,0.722875,0.063755,-6.125314,-0.022472,,-0.022472
sz.300566,2024-04-20,2023-12-31,0.617389,0.382611,0.407483,7.156765,0.073288,1.239612,0.073288
sz.300567,2024-04-23,2023-12-31,0.594510,0.405490,0.357424,3.264226,-0.013069,-0.354858,-0.013069
sz.300568,2024-04-18,2023-12-31,0.413393,0.586607,0.512276,,0.376364,1.910196,0.376364
sz.300569,2024-04-29,2023-12-31,0.548079,0.451921,0.408829,2.427904,-0.125454,-2.148075,-0.125454
sz.300570,2024-03-29,2023-12-31,0.782347,0.217653,0.775386,,0.129973,0.757789,0.129973
sz.300571,2024-04-27,2023-12-31,0.833872,0.166128,0.424700,0.439946,0.102276,,0.102276
sz.300572,2024-04-30,2023-12-31,0.636809,0.363191,0.556481,,0.138987,,0.138987
sz.300573,2024-04-19,2023-12-31,0.447262,0.552738,0.718581,,0.216391,1.323002,0.216391
sz.300575,2024-03-30,2023-12-31,0.350703,0.649297,0.506293,11.090655,0.168749,2.097396,0.168749
sz.300576,2024-04-09,2023-12-31,0.678224,0.321776,0.642137,,0.028597,0.270727,0.028597
sz.300577,2024-04-29,2023-12-31,0.534693,0.465307,0.455032,5.457914,0.141711,3.826749,0.141711
sz.300578,2024-04-29,2023-12-31,0.576871,0.423129,0.757248,,0.110366,,0.110366
sz.300579,2024-03-30,2023-12-31,0.784450,0.215550,0.532562,,0.024925,,0.024925
sz.300580,2024-04-20,2023-12-31,0.524865,0.475135,0.750692,27.692080,0.317642,1.607662,0.317642
sz.300581,2024-04-22,2023-12-31,0.825663,0.174337,0.786163,,-0.366041,-14.844112,-0.366041
sz.300582,2024-04-24,2023-12-31,0.560718,0.439282,0.303436,-3.984986,-0.094365,,-0.094365
sz.300583,2024-04-29,2023-12-31,0.431383,0.568617,0.555208,2.624424,-0.072548,-1.912482,-0.072548
sz.300584,2024-04-25,2023-12-31,0.267801,0.732199,0.565957,6.154579,0.046217,0.659020,0.046217
sz.300585,2024-04-24,2023-12-31,0.507827,0.492173,0.616795,-1.348019,0.047246,4.606654,0.047246
sz.300586,2024-04-29,2023-12-31,0.307066,0.692934,0.453740,,0.201189,2.271215,0.201189
sz.300587,2024-04-27,2023-12-31,0.548227,0.451773,0.346234,-13.065381,-0.571652,,-0.571652
sz.300588,2024-04-25,2023-12-31,0.821019,0.178981,0.445280,,0.197768,,0.197768
sz.300589,2024-04-24,2023-12-31,0.649104,0.350896,0.315104,,0.381012,9.998785,0.381012
sz.300590,2024-04-22,2023-12-31,0.804394,0.195606,0.854740,,0.304971,2.110944,0.304971
sz.300591,2024-04-29,2023-12-31,0.672437,0.327563,0.398706,-9.094169,0.012638,,0.012638
sz.300592,2024-04-19,2023-12-31,0.619988,0.380012,0.410233,,0.056155,1.050031,0.056155
sz.300593,2024-04-20,2023-12-31,0.723411,0.276589,0.593401,5.992437,0.025634,0.360850,0.025634
sz.300594,2024-04-26,2023-12-31,0.814709,0.185291,0.453441,-0.617967,-0.084778,,-0.084778
sz.300595,2024-03-30,2023-12-31,0.669332,0.330668,0.671370,,0.416416,0.992318,0.416416
sz.300596,2024-04-18,2023-12-31,0.454344,0.545656,0.384918,9.405394,0.032704,0.482859,0.032704
sz.300597,2024-04-26,2023-12-31,0.817945,0.182055,0.710884,,-0.088439,-13.431438,-0.088439
sz.300598,2024-04-25,2023-12-31,0.758941,0.241059,0.571214,13.860664,-0.002814,-0.028796,-0.002814
sz.300599,2024-04-20,2023-12-31,0.516936,0.483064,0.716289,,0.163967,7.906517,0.163967
sz.300600,2024-04-18,2023-12-31,0.659664,0.340336,0.717335,-13.761082,0.133534,,0.133534
sz.300601,2024-04-27,2023-12-31,0.357698,0.642302,0.550564,,0.297087,1.199463,0.297087
sz.300602,2024-04-25,2023-12-31,0.572932,0.427068,0.390964,3.505269,0.135908,7.504503,0.135908
sz.300603,2024-04-25,2023-12-31,0.750274,0.249726,0.539706,5.354206,0.078289,5.883983,0.078289
sz.300604,2024-04-24,2023-12-31,0.725820,0.274180,0.364935,7.509741,-0.419196,-12.266865,-0.419196
sz.300605,2024-04-27,2023-12-31,0.761684,0.238316,0.340563,2.241281,-0.099112,-2.820910,-0.099112
sz.300606,2024-04-10,2023-12-31,0.513912,0.486088,0.522304,33.146085,0.201742,2.150440,0.201742
sz.300607,2024-04-22,2023-12-31,0.768780,0.231220,0.265133,4.330354,0.042615,1.830441,0.042615
sz.300608,2024-04-09,2023-12-31,0.671249,0.328751,0.563796,1.896298,-0.010990,-0.472610,-0.010990
sz.300609,2024-04-27,2023-12-31,0.446046,0.553954,0.665160,,0.150861,,0.150861
sz.300610,2024-04-18,2023-12-31,0.693321,0.306679,0.676691,,0.087149,1.392684,0.087149
sz.300611,2024-04-19,2023-12-31,0.544600,0.455400,0.406815,3.411987,0.074413,3.552685,0.074413
sz.300612,2024-04-19,2023-12-31,0.786001,0.213999,0.222470,-9.904492,0.047142,,0.047142
sz.300613,2024-04-15,2023-12-31,0.734980,0.265020,0.525966,56.901089,0.248686,1.795803,0.248686
sz.300614,2024-04-26,2023-12-31,0.410671,0.589329,0.600207,-2.130934,0.228016,,0.228016
sz.300615,2024-03-26,2023-12-31,0.709980,0.290020,0.741193,54.864498,0.225095,1.914852,0.225095
sz.300616,2024-04-27,2023-12-31,0.504066,0.495934,0.219395,2.309203,0.163009,12.349937,0.163009
sz.300617,2024-03-12,2023-12-31,0.819705,0.180295,0.760205,24.983250,0.089568,0.431281,0.089568
sz.300618,2024-04-20,2023-12-31,0.560035,0.439965,0.637537,265.830772,0.036783,1.133587,0.036783
sz.300619,2024-04-25,2023-12-31,0.659267,0.340733,0.318803,2.961188,-0.019546,-0.527470,-0.019546
sz.300620,2024-04-03,2023-12-31,0.492095,0.507905,0.715753,,0.157485,1.874676,0.157485
sz.300621,2024-04-04,2023-12-31,0.958963,0.041037,0.050160,1.341614,-0.010888,-8.299255,-0.010888
sz.300622,2024-04-03,2023-12-31,0.514292,0.485708,0.633791,121.110331,0.238919,2.132265,0.238919
sz.300623,2024-03-13,2023-12-31,0.288716,0.711284,0.458986,8.381126,0.443711,4.581075,0.443711
sz.300624,2024-04-27,2023-12-31,0.465538,0.534462,0.553472,,0.157716,2.156956,0.157716
sz.300625,2024-04-25,2023-12-31,0.683037,0.316963,0.580399,,0.149937,1.721139,0.149937
sz.300626,2024-04-29,2023-12-31,0.508401,0.491599,0.517259,-9.110219,0.077433,,0.077433
sz.300627,2024-04-18,2023-12-31,0.764018,0.235982,0.623703,,0.166277,1.003713,0.166277
sz.300628,2024-04-23,2023-12-31,0.798491,0.201509,0.881424,,0.414416,0.896366,0.414416
sz.300629,2024-04-25,2023-12-31,0.614563,0.385437,0.496323,47.894954,-0.093489,-0.331555,-0.093489
sz.300631,2024-03-05,2023-12-31,0.672756,0.327244,0.600808,134.414809,0.069593,1.161775,0.069593
sz.300632,2024-04-22,2023-12-31,0.729278,0.270722,0.723862,16.109535,0.171376,1.736012,0.171376
sz.300633,2024-04-12,2023-12-31,0.696130,0.303870,0.733589,,0.230854,1.077087,0.230854
sz.300634,2024-04-16,2023-12-31,0.724063,0.275937,0.781341,,0.118527,0.552446,0.118527
sz.300635,2024-04-29,2023-12-31,0.682612,0.317388,0.161224,1.409904,0.047090,3.559376,0.047090
sz.300636,2024-04-25,2023-12-31,0.371568,0.628432,0.684803,,0.226755,1.545042,0.226755
sz.300637,2024-04-24,2023-12-31,0.307995,0.692005,0.445703,-4.243472,0.031518,,0.031518
sz.300638,2024-03-26,2023-12-31,0.773141,0.226860,0.305805,29.079528,0.084759,1.157518,0.084759
sz.300639,2024-04-24,2023-12-31,0.554845,0.445155,0.757344,,0.289372,4.664675,0.289372
sz.300640,2024-04-26,2023-12-31,0.361772,0.638228,0.691823,39.738795,0.046804,1.282111,0.046804
sz.300641,2024-04-25,2023-12-31,0.667104,0.332896,0.679737,,0.109176,17.001499,0.109176
sz.300642,2024-04-23,2023-12-31,0.553572,0.446428,0.894908,,0.232867,1.492399,0.232867
sz.300643,2024-04-25,2023-12-31,0.550453,0.449547,0.632364,45.947845,0.119556,1.035824,0.119556
sz.300644,2024-04-20,2023-12-31,0.690533,0.309467,0.390785,4.714460,-0.001938,-0.052056,-0.001938
sz.300645,2024-04-25,2023-12-31,0.604553,0.395447,0.275211,3.002047,0.125410,2.386870,0.125410
sz.300647,2024-04-24,2023-12-31,0.471491,0.528509,0.341685,-8.680739,-0.015206,,-0.015206
sz.300648,2024-04-23,2023-12-31,0.585479,0.414521,0.264911,-6.370619,-0.043673,,-0.043673
sz.300649,2024-04-27,2023-12-31,0.719220,0.280780,0.476346,,-0.008531,-0.300207,-0.008531
sz.300650,2024-04-19,2023-12-31,0.565923,0.434077,0.318081,3.050283,0.232161,13.154563,0.232161
sz.300651,2024-04-20,2023-12-31,0.603556,0.396444,0.572151,25.239764,0.314273,2.576660,0.314273
sz.300652,2024-04-25,2023-12-31,0.660558,0.339442,0.748834,,0.170645,0.924080,0.170645
sz.300653,2024-04-02,2023-12-31,0.731273,0.268727,0.863534,,0.436303,0.945120,0.436303
sz.300654,2024-03-28,2023-12-31,0.849548,0.150452,0.696587,,0.039875,0.466324,0.039875
sz.300655,2024-04-29,2023-12-31,0.467613,0.532387,0.379149,1.087687,0.110799,14.206566,0.110799
sz.300656,2024-04-20,2023-12-31,0.308078,0.691922,0.598837,2.657207,0.244438,6.673108,0.244438
sz.300657,2024-03-29,2023-12-31,0.583248,0.416753,0.124234,-10.442061,0.041048,,0.041048
sz.300658,2024-04-24,2023-12-31,0.339856,0.660144,0.471722,1.695653,0.217448,13.721222,0.217448
sz.300659,2024-03-30,2023-12-31,0.563533,0.436467,0.425889,-20.177180,-0.022210,,-0.022210
sz.300660,2024-04-23,2023-12-31,0.704516,0.295484,0.502356,,0.185021,1.575365,0.185021
sz.300661,2024-04-27,2023-12-31,0.690156,0.309844,0.729002,,0.065248,0.632261,0.065248
sz.300662,2024-04-27,2023-12-31,0.788972,0.211028,0.338241,48.143294,0.017897,0.786518,0.017897
sz.300663,2024-04-25,2023-12-31,0.734388,0.265612,0.250583,-1.878856,0.014205,,0.014205
sz.300664,2024-04-25,2023-12-31,0.401201,0.598799,0.380300,7.066594,0.042841,0.359615,0.042841
sz.300665,2024-04-09,2023-12-31,0.546519,0.453481,0.252926,1.624372,0.046358,1.831633,0.046358
sz.300666,2024-04-25,2023-12-31,0.457464,0.542536,0.571457,116.432620,0.096489,1.138767,0.096489
sz.300667,2024-04-22,2023-12-31,0.565207,0.434793,0.512881,,0.107710,2.589340,0.107710
sz.300668,2024-04-26,2023-12-31,0.843882,0.156118,0.625238,,-0.003637,-0.046578,-0.003637
sz.300669,2024-04-22,2023-12-31,0.568549,0.431451,0.816231,,0.248776,1.924285,0.248776
sz.300670,2024-04-15,2023-12-31,0.236227,0.763773,0.245840,-1.905323,0.121923,,0.121923
sz.300671,2024-04-24,2023-12-31,0.561713,0.438287,0.571807,-36.398178,-0.066967,,-0.066967
sz.300672,2024-04-25,2023-12-31,0.512491,0.487509,0.379247,3.766337,0.210270,10.413298,0.210270
sz.300673,2024-04-24,2023-12-31,0.545076,0.454924,0.578592,0.381972,0.126402,,0.126402
sz.300674,2024-03-30,2023-12-31,0.813385,0.186615,0.725813,,0.085816,1.352562,0.085816
sz.300675,2024-03-30,2023-12-31,0.476951,0.523049,0.390857,3.013713,0.028771,0.448816,0.028771
sz.300676,2024-04-13,2023-12-31,0.582736,0.417264,0.645623,,0.093977,4.363363,0.093977
sz.300677,2024-04-24,2023-12-31,0.576208,0.423792,0.568543,,0.072616,1.294648,0.072616
sz.300678,2024-03-30,2023-12-31,0.831697,0.168303,0.636887,,0.086609,1.277421,0.086609
sz.300679,2024-04-23,2023-12-31,0.559423,0.440577,0.643729,,0.103376,0.877749,0.103376
sz.300680,2024-04-22,2023-12-31,0.563976,0.436024,0.388975,9.150902,0.020477,0.251703,0.020477
sz.300681,2024-03-30,2023-12-31,0.626793,0.373207,0.385057,13.729931,0.132577,3.160078,0.132577
sz.300682,2024-04-03,2023-12-31,0.605750,0.394250,0.602288,,0.139189,1.278771,0.139189
sz.300683,2024-04-22,2023-12-31,0.500866,0.499134,0.604542,,0.008824,,0.008824
sz.300684,2024-04-25,2023-12-31,0.686051,0.313949,0.793450,,0.150794,2.637147,0.150794
sz.300685,2024-04-16,2023-12-31,0.837504,0.162496,0.849244,,0.286262,1.142385,0.286262
sz.300686,2024-04-25,2023-12-31,0.571672,0.428328,0.458354,-15.601780,-0.033663,,-0.033663
sz.300687,2024-04-25,2023-12-31,0.549143,0.450857,0.492294,34.792014,0.057657,0.504084,0.057657
sz.300688,2024-04-22,2023-12-31,0.647189,0.352811,0.630962,,-0.036775,-0.547188,-0.036775
sz.300689,2024-04-24,2023-12-31,0.561998,0.438002,0.828175,,0.180451,8.185298,0.180451
sz.300690,2024-04-20,2023-12-31,0.675303,0.324697,0.751415,,0.171952,1.468065,0.171952
sz.300691,2024-04-26,2023-12-31,0.609774,0.390226,0.601438,,0.117095,3.013193,0.117095
sz.300692,2024-04-22,2023-12-31,0.218478,0.781522,-0.088088,1.941324,0.099809,0.690966,0.099809
sz.300693,2024-03-26,2023-12-31,0.781429,0.218571,0.395315,286.077840,0.165437,1.093504,0.165437
sz.300694,2024-03-29,2023-12-31,0.623782,0.376218,0.585320,7.903093,0.128126,3.078900,0.128126
sz.300695,2024-03-30,2023-12-31,0.759875,0.240125,0.791399,,0.138538,0.660159,0.138538
sz.300696,2024-04-24,2023-12-31,0.732997,0.267003,0.843616,,1.287263,6.537912,1.287263
sz.300697,2024-03-19,2023-12-31,0.812333,0.187667,0.651777,16.947413,0.066001,1.156032,0.066001
sz.300698,2024-03-30,2023-12-31,0.685442,0.314558,0.448516,152.828382,0.015906,0.129373,0.015906
sz.300699,2024-04-09,2023-12-31,0.525266,0.474734,0.727389,,0.212274,0.635547,0.212274
sz.300700,2024-03-28,2023-12-31,0.521047,0.478953,0.484998,11.716910,0.038547,0.291320,0.038547
sz.300701,2024-04-26,2023-12-31,0.489303,0.510697,0.522574,,0.178380,0.932152,0.178380
sz.300702,2024-04-26,2023-12-31,0.465642,0.534358,0.477610,2.640409,-0.017372,-1.604755,-0.017372
sz.300703,2024-04-19,2023-12-31,0.574274,0.425726,0.472012,230.960082,0.146849,2.273354,0.146849
sz.300705,2024-04-25,2023-12-31,0.498035,0.501965,0.623594,73.778894,0.160142,1.170869,0.160142
sz.300706,2024-04-29,2023-12-31,0.553348,0.446652,0.406454,1.996134,-0.014294,-0.871243,-0.014294
sz.300707,2024-04-29,2023-12-31,0.678031,0.321969,0.555774,2.254933,0.210199,8.893252,0.210199
sz.300708,2024-01-27,2023-12-31,0.690717,0.309283,0.582351,,0.081128,1.661299,0.081128
sz.300709,2024-04-23,2023-12-31,0.548271,0.451729,0.567080,21.465050,0.174095,2.427891,0.174095
sz.300710,2024-04-25,2023-12-31,0.480625,0.519375,0.661691,0.876927,0.099733,,0.099733
sz.300711,2024-03-22,2023-12-31,0.898869,0.101131,0.667615,,0.110074,0.810844,0.110074
sz.300712,2024-04-27,2023-12-31,0.711929,0.288071,0.290558,3.177247,-0.039762,-1.510489,-0.039762
sz.300713,2024-04-26,2023-12-31,0.444762,0.555238,0.579770,-23.277234,-0.025486,,-0.025486
sz.300715,2024-04-20,2023-12-31,0.681010,0.318990,0.327122,0.896597,0.068710,6.761376,0.068710
sz.300716,2024-04-24,2023-12-31,0.289957,0.710043,0.025800,-7.241703,0.074246,,0.074246
